k,t,r
1609,758.344349,0.000004,0.000065
1610,758.888696,0.000004,0.000065
1611,759.297273,0.000004,0.000065
1612,759.834814,0.000004,0.000065
1613,760.241730,0.000004,0.000065
1614,760.773801,0.000004,0.000064
1615,761.174662,0.000004,0.000064
1616,761.705279,0.000004,0.000065
1617,762.110155,0.000004,0.000065
1618,762.646181,0.000004,0.000065
1619,763.048858,0.000004,0.000065
1620,763.580377,0.000004,0.000065
1621,763.981217,0.000004,0.000065
1622,764.510782,0.000004,0.000065
1623,764.905161,0.000004,0.000065
1624,765.438965,0.000004,0.000065
1625,765.835170,0.000004,0.000065
1626,766.365372,0.000004,0.000065
1627,766.772226,0.000005,0.000065
1628,767.311256,0.000005,0.000065
1629,767.714950,0.000005,0.000065
1630,768.248454,0.000005,0.000066
1631,768.648137,0.000005,0.000066
1632,769.181806,0.000005,0.000065
1633,769.584274,0.000005,0.000065
1634,770.124968,0.000005,0.000065
1635,770.528761,0.000005,0.000065
1636,771.069053,0.000005,0.000065
1637,771.471128,0.000005,0.000065
1638,772.000750,0.000005,0.000066
1639,772.403290,0.000005,0.000066
1640,772.936439,0.000005,0.000065
1641,773.346674,0.000005,0.000065
1642,773.887480,0.000005,0.000065
1643,774.290337,0.000005,0.000065
1644,774.827256,0.000005,0.000065
1645,775.234750,0.000005,0.000065
1646,775.772262,0.000005,0.000064
1647,776.176935,0.000005,0.000064
1648,776.714710,0.000005,0.000064
1649,777.121569,0.000005,0.000064
1650,777.655870,0.000005,0.000064
1651,778.058641,0.000005,0.000064
1652,778.596621,0.000005,0.000064
1653,778.994529,0.000005,0.000064
1654,779.528271,0.000005,0.000064
1655,779.927849,0.000005,0.000064
1656,780.470930,0.000005,0.000064
1657,780.869541,0.000005,0.000064
1658,781.412443,0.000004,0.000063
1659,781.815844,0.000004,0.000063
1660,782.353348,0.000004,0.000063
1661,782.764093,0.000004,0.000063
1662,783.293792,0.000004,0.000062
1663,783.696341,0.000004,0.000062
1664,784.239143,0.000004,0.000062
1665,784.648909,0.000004,0.000062
1666,785.205332,0.000004,0.000062
1667,785.616955,0.000004,0.000062
1668,786.153991,0.000004,0.000062
1669,786.557632,0.000004,0.000062
1670,787.086542,0.000004,0.000061
1671,787.493030,0.000004,0.000061
1672,788.031393,0.000004,0.000061
1673,788.432269,0.000004,0.000061
1674,788.963835,0.000004,0.000061
1675,789.374075,0.000004,0.000061
1676,789.915850,0.000004,0.000060
1677,790.322221,0.000004,0.000060
1678,790.864537,0.000004,0.000060
1679,791.265683,0.000004,0.000060
1680,791.807531,0.000004,0.000059
1681,792.218875,0.000004,0.000059
1682,792.751847,0.000004,0.000060
1683,793.159366,0.000004,0.000060
1684,793.699764,0.000004,0.000059
1685,794.102891,0.000004,0.000059
1686,794.646760,0.000004,0.000059
1687,795.047494,0.000004,0.000059
1688,795.589069,0.000004,0.000058
1689,795.996517,0.000004,0.000058
1690,796.532640,0.000004,0.000058
1691,796.939101,0.000004,0.000058
1692,797.481276,0.000004,0.000057
1693,797.897052,0.000004,0.000057
1694,798.430323,0.000004,0.000057
1695,798.832848,0.000004,0.000057
1696,799.362969,0.000004,0.000057
1697,799.771710,0.000004,0.000057
1698,800.312527,0.000004,0.000057
1699,800.719706,0.000004,0.000057
1700,801.265987,0.000004,0.000057
1701,801.678717,0.000004,0.000057
1702,802.207401,0.000004,0.000057
1703,802.621664,0.000004,0.000057
1704,803.167403,0.000004,0.000057
1705,803.576620,0.000004,0.000057
1706,804.123161,0.000004,0.000057
1707,804.528781,0.000004,0.000057
1708,805.067752,0.000004,0.000058
1709,805.477939,0.000004,0.000058
1710,806.006357,0.000004,0.000058
1711,806.410757,0.000004,0.000058
1712,806.946878,0.000004,0.000058
1713,807.354724,0.000004,0.000058
1714,807.897521,0.000004,0.000058
1715,808.310875,0.000004,0.000058
1716,808.850718,0.000004,0.000058
1717,809.249656,0.000004,0.000058
1718,809.787395,0.000004,0.000058
1719,810.188912,0.000004,0.000058
1720,810.732616,0.000004,0.000057
1721,811.138501,0.000004,0.000057
1722,811.677058,0.000004,0.000057
1723,812.076978,0.000004,0.000057
1724,812.611438,0.000004,0.000057
1725,813.017436,0.000004,0.000057
1726,813.580526,0.000004,0.000057
1727,813.988452,0.000004,0.000057
1728,814.526366,0.000004,0.000056
1729,814.934214,0.000004,0.000056
1730,815.462255,0.000004,0.000055
1731,815.863724,0.000004,0.000055
1732,816.400701,0.000004,0.000055
1733,816.811152,0.000004,0.000055
1734,817.345845,0.000004,0.000054
1735,817.744892,0.000004,0.000054
1736,818.279779,0.000004,0.000054
1737,818.681507,0.000004,0.000054
1738,819.211247,0.000004,0.000053
1739,819.613206,0.000004,0.000053
1740,820.157556,0.000004,0.000053
1741,820.567519,0.000004,0.000053
1742,821.100976,0.000004,0.000053
1743,821.509424,0.000004,0.000053
1744,822.043362,0.000004,0.000053
1745,822.452922,0.000004,0.000053
1746,822.992620,0.000004,0.000053
1747,823.393053,0.000004,0.000053
1748,823.940850,0.000004,0.000053
1749,824.338801,0.000004,0.000053
1750,824.874634,0.000004,0.000054
1751,825.279041,0.000004,0.000054
1752,825.815827,0.000004,0.000054
1753,826.215647,0.000004,0.000054
1754,826.745165,0.000004,0.000054
1755,827.146256,0.000004,0.000054
1756,827.671385,0.000004,0.000054
1757,828.071650,0.000004,0.000054
1758,828.606138,0.000004,0.000054
1759,829.008961,0.000004,0.000054
1760,829.542648,0.000004,0.000054
1761,829.955775,0.000004,0.000054
1762,830.514469,0.000004,0.000054
1763,830.919651,0.000004,0.000054
1764,831.455336,0.000004,0.000054
1765,831.865386,0.000004,0.000054
1766,832.407459,0.000004,0.000054
1767,832.813489,0.000004,0.000054
1768,833.345051,0.000004,0.000053
1769,833.751585,0.000004,0.000053
1770,834.285754,0.000004,0.000054
1771,834.697264,0.000004,0.000054
1772,835.242795,0.000004,0.000054
1773,835.643861,0.000004,0.000054
1774,836.184116,0.000004,0.000054
1775,836.589194,0.000004,0.000054
1776,837.122725,0.000004,0.000054
1777,837.529290,0.000004,0.000054
1778,838.068140,0.000004,0.000054
1779,838.473711,0.000004,0.000054
1780,839.016294,0.000004,0.000054
1781,839.420918,0.000004,0.000054
1782,839.960677,0.000004,0.000054
1783,840.364171,0.000004,0.000054
1784,840.890832,0.000004,0.000054
1785,841.294798,0.000004,0.000054
1786,841.824175,0.000004,0.000054
1787,842.226178,0.000004,0.000054
1788,842.758158,0.000004,0.000054
1789,843.161371,0.000004,0.000054
1790,843.703932,0.000004,0.000054
1791,844.105442,0.000004,0.000054
1792,844.640750,0.000004,0.000055
1793,845.047861,0.000004,0.000055
1794,845.587560,0.000004,0.000055
1795,845.993861,0.000004,0.000055
1796,846.527113,0.000004,0.000055
1797,846.925089,0.000004,0.000055
1798,847.455932,0.000004,0.000054
1799,847.863309,0.000004,0.000054
1800,848.396518,0.000004,0.000055
1801,848.811093,0.000004,0.000055
1802,849.357004,0.000004,0.000054
1803,849.766591,0.000004,0.000054
1804,850.306473,0.000004,0.000054
1805,850.713297,0.000004,0.000054
1806,851.247895,0.000004,0.000054
1807,851.655831,0.000004,0.000054
1808,852.194686,0.000004,0.000054
1809,852.598866,0.000004,0.000054
1810,853.133410,0.000004,0.000054
1811,853.543001,0.000004,0.000054
1812,854.079211,0.000004,0.000054
1813,854.485497,0.000004,0.000054
1814,855.018212,0.000004,0.000054
1815,855.417076,0.000004,0.000054
1816,855.956845,0.000004,0.000054
1817,856.360322,0.000004,0.000054
1818,856.898101,0.000004,0.000054
1819,857.301443,0.000004,0.000054
1820,857.836471,0.000004,0.000054
1821,858.243356,0.000004,0.000054
1822,858.775175,0.000004,0.000054
1823,859.179786,0.000004,0.000054
1824,859.722850,0.000004,0.000054
1825,860.138868,0.000004,0.000054
1826,860.678647,0.000004,0.000054
1827,861.080965,0.000004,0.000054
1828,861.621554,0.000004,0.000054
1829,862.028573,0.000004,0.000054
1830,862.569412,0.000004,0.000054
1831,862.972005,0.000004,0.000054
1832,863.504819,0.000004,0.000054
1833,863.912635,0.000004,0.000054
1834,864.455041,0.000004,0.000054
1835,864.867990,0.000004,0.000054
1836,865.403196,0.000004,0.000055
1837,865.808459,0.000004,0.000055
1838,866.342906,0.000004,0.000055
1839,866.743933,0.000004,0.000055
1840,867.281200,0.000004,0.000055
1841,867.681376,0.000004,0.000055
1842,868.224461,0.000004,0.000054
1843,868.627343,0.000004,0.000054
1844,869.162686,0.000004,0.000055
1845,869.568271,0.000004,0.000055
1846,870.102388,0.000004,0.000055
1847,870.505910,0.000004,0.000055
1848,871.044643,0.000004,0.000055
1849,871.445620,0.000004,0.000055
1850,871.976684,0.000004,0.000055
1851,872.374826,0.000004,0.000055
1852,872.904575,0.000004,0.000054
1853,873.307731,0.000004,0.000054
1854,873.845521,0.000004,0.000055
1855,874.241795,0.000004,0.000055
1856,874.768725,0.000004,0.000055
1857,875.178146,0.000004,0.000055
1858,875.702339,0.000004,0.000055
1859,876.106657,0.000004,0.000055
1860,876.652715,0.000004,0.000055
1861,877.050515,0.000004,0.000055
1862,877.580783,0.000004,0.000056
1863,877.989710,0.000004,0.000056
1864,878.522079,0.000004,0.000056
1865,878.926873,0.000004,0.000056
1866,879.461762,0.000004,0.000056
1867,879.864111,0.000004,0.000056
1868,880.395267,0.000004,0.000056
1869,880.801474,0.000004,0.000056
1870,881.338620,0.000004,0.000056
1871,881.738681,0.000004,0.000056
1872,882.271882,0.000004,0.000056
1873,882.680959,0.000004,0.000056
1874,883.216165,0.000004,0.000056
1875,883.619819,0.000004,0.000056
1876,884.154702,0.000004,0.000056
1877,884.565183,0.000004,0.000056
1878,885.103134,0.000004,0.000056
1879,885.520308,0.000004,0.000056
1880,886.072606,0.000004,0.000056
1881,886.478414,0.000004,0.000056
1882,887.008127,0.000004,0.000055
1883,887.407490,0.000004,0.000055
1884,887.946319,0.000004,0.000055
1885,888.351051,0.000004,0.000055
1886,888.895568,0.000004,0.000054
1887,889.303460,0.000004,0.000054
1888,889.843062,0.000004,0.000054
1889,890.253499,0.000004,0.000054
1890,890.787543,0.000004,0.000054
1891,891.191180,0.000004,0.000054
1892,891.722306,0.000004,0.000053
1893,892.125879,0.000004,0.000053
1894,892.659601,0.000004,0.000053
1895,893.062798,0.000004,0.000053
1896,893.596080,0.000004,0.000053
1897,893.999436,0.000004,0.000053
1898,894.546066,0.000004,0.000054
1899,894.957649,0.000004,0.000054
1900,895.504891,0.000004,0.000054
1901,895.916996,0.000004,0.000054
1902,896.461641,0.000004,0.000055
1903,896.863089,0.000004,0.000055
1904,897.397993,0.000004,0.000055
1905,897.793953,0.000004,0.000055
1906,898.335898,0.000004,0.000055
1907,898.740269,0.000003,0.000055
1908,899.277360,0.000003,0.000056
1909,899.683609,0.000003,0.000056
1910,900.231729,0.000003,0.000056
1911,900.641722,0.000003,0.000056
1912,901.173140,0.000003,0.000056
1913,901.578976,0.000003,0.000056
1914,902.113347,0.000003,0.000056
1915,902.513333,0.000003,0.000056
1916,903.056433,0.000003,0.000057
1917,903.465575,0.000003,0.000057
1918,903.992357,0.000003,0.000057
1919,904.392358,0.000003,0.000057
1920,904.926513,0.000003,0.000057
1921,905.324908,0.000003,0.000057
1922,905.856732,0.000003,0.000057
1923,906.258665,0.000003,0.000057
1924,906.794899,0.000003,0.000057
1925,907.201559,0.000003,0.000057
1926,907.742043,0.000003,0.000057
1927,908.141327,0.000003,0.000057
1928,908.683590,0.000003,0.000056
1929,909.090389,0.000003,0.000056
1930,909.624789,0.000003,0.000056
1931,910.030914,0.000003,0.000056
1932,910.584336,0.000003,0.000056
1933,910.994244,0.000003,0.000056
1934,911.524587,0.000003,0.000056
1935,911.927075,0.000003,0.000056
1936,912.456259,0.000003,0.000056
1937,912.860954,0.000003,0.000056
1938,913.396610,0.000003,0.000056
1939,913.793015,0.000003,0.000056
1940,914.331128,0.000003,0.000056
1941,914.738639,0.000003,0.000056
1942,915.274365,0.000003,0.000056
1943,915.676583,0.000003,0.000056
1944,916.208352,0.000003,0.000056
1945,916.619971,0.000003,0.000056
1946,917.174661,0.000003,0.000055
1947,917.578271,0.000003,0.000055
1948,918.114149,0.000003,0.000055
1949,918.519346,0.000003,0.000055
1950,919.054044,0.000003,0.000055
1951,919.454443,0.000003,0.000055
1952,919.989820,0.000003,0.000055
1953,920.389645,0.000003,0.000055
1954,920.925873,0.000003,0.000055
1955,921.327489,0.000003,0.000055
1956,921.872560,0.000003,0.000055
1957,922.277727,0.000003,0.000055
1958,922.815054,0.000003,0.000054
1959,923.217162,0.000003,0.000054
1960,923.762891,0.000003,0.000054
1961,924.166902,0.000003,0.000054
1962,924.704677,0.000003,0.000055
1963,925.109279,0.000003,0.000055
1964,925.644033,0.000003,0.000055
1965,926.053680,0.000003,0.000055
1966,926.587762,0.000003,0.000055
1967,926.990154,0.000003,0.000055
1968,927.533535,0.000003,0.000055
1969,927.942353,0.000003,0.000055
1970,928.471658,0.000003,0.000055
1971,928.874502,0.000003,0.000055
1972,929.423324,0.000003,0.000055
1973,929.825718,0.000003,0.000055
1974,930.364629,0.000003,0.000054
1975,930.773975,0.000003,0.000054
1976,931.304063,0.000003,0.000054
1977,931.703023,0.000003,0.000054
1978,932.241683,0.000003,0.000054
1979,932.645091,0.000003,0.000054
1980,933.183792,0.000003,0.000054
1981,933.583656,0.000003,0.000054
1982,934.111317,0.000003,0.000054
1983,934.519274,0.000003,0.000054
1984,935.058352,0.000003,0.000054
1985,935.458877,0.000003,0.000054
1986,935.992494,0.000003,0.000053
1987,936.393882,0.000003,0.000053
1988,936.945576,0.000004,0.000054
1989,937.345571,0.000004,0.000054
1990,937.885505,0.000004,0.000053
1991,938.283044,0.000004,0.000053
1992,938.815151,0.000004,0.000053
1993,939.217911,0.000004,0.000053
1994,939.750993,0.000004,0.000053
1995,940.162987,0.000004,0.000053
1996,940.701301,0.000004,0.000053
1997,941.111787,0.000004,0.000053
1998,941.650921,0.000004,0.000053
1999,942.053373,0.000004,0.000053
2000,942.596940,0.000004,0.000053
