k,t,r
823,147.047738,0.000027,0.408266
824,147.233390,0.000026,0.408269
825,147.406399,0.000026,0.408269
826,147.595139,0.000026,0.408272
827,147.769345,0.000026,0.408272
828,147.954423,0.000025,0.408274
829,148.120830,0.000025,0.408274
830,148.312067,0.000025,0.408274
831,148.487794,0.000024,0.408274
832,148.674029,0.000024,0.408274
833,148.842995,0.000023,0.408274
834,149.030652,0.000023,0.408274
835,149.199921,0.000023,0.408274
836,149.385870,0.000023,0.408273
837,149.555897,0.000022,0.408273
838,149.749226,0.000022,0.408271
839,149.926006,0.000022,0.408271
840,150.113480,0.000022,0.408270
841,150.285986,0.000022,0.408270
842,150.472315,0.000023,0.408268
843,150.642332,0.000023,0.408268
844,150.829772,0.000023,0.408267
845,151.005202,0.000023,0.408267
846,151.192162,0.000024,0.408266
847,151.360111,0.000024,0.408266
848,151.552728,0.000025,0.408266
849,151.741661,0.000025,0.408266
850,151.936248,0.000025,0.408265
851,152.111555,0.000026,0.408265
852,152.301450,0.000026,0.408264
853,152.476164,0.000027,0.408264
854,152.667240,0.000027,0.408264
855,152.849151,0.000028,0.408264
856,153.040110,0.000028,0.408265
857,153.218269,0.000029,0.408265
858,153.409638,0.000029,0.408265
859,153.586457,0.000030,0.408265
860,153.778296,0.000030,0.408267
861,153.949203,0.000030,0.408267
862,154.138426,0.000031,0.408269
863,154.318153,0.000031,0.408269
864,154.506876,0.000031,0.408272
865,154.676368,0.000032,0.408272
866,154.866909,0.000032,0.408275
867,155.039303,0.000032,0.408275
868,155.232710,0.000033,0.408278
869,155.412659,0.000033,0.408278
870,155.605809,0.000033,0.408281
871,155.786363,0.000033,0.408281
872,155.977572,0.000034,0.408284
873,156.148432,0.000034,0.408284
874,156.339562,0.000034,0.408287
875,156.511051,0.000034,0.408287
876,156.699714,0.000034,0.408289
877,156.873707,0.000034,0.408289
878,157.065300,0.000035,0.408291
879,157.237270,0.000035,0.408291
880,157.428316,0.000035,0.408292
881,157.599808,0.000035,0.408292
882,157.788933,0.000035,0.408292
883,157.956779,0.000035,0.408292
884,158.148559,0.000036,0.408293
885,158.321716,0.000036,0.408293
886,158.512285,0.000036,0.408293
887,158.689461,0.000036,0.408293
888,158.875666,0.000036,0.408293
889,159.046287,0.000037,0.408293
890,159.238478,0.000037,0.408294
891,159.413719,0.000037,0.408294
892,159.602885,0.000037,0.408294
893,159.773068,0.000038,0.408294
894,159.962230,0.000038,0.408295
895,160.139817,0.000038,0.408295
896,160.329065,0.000038,0.408295
897,160.499219,0.000038,0.408295
898,160.691162,0.000038,0.408296
899,160.861865,0.000038,0.408296
900,161.050073,0.000039,0.408296
901,161.222878,0.000039,0.408296
902,161.413688,0.000039,0.408296
903,161.583199,0.000039,0.408296
904,161.780880,0.000039,0.408296
905,161.950030,0.000039,0.408296
906,162.138704,0.000039,0.408296
907,162.306482,0.000039,0.408296
908,162.494265,0.000039,0.408295
909,162.664377,0.000039,0.408295
910,162.848958,0.000039,0.408295
911,163.015031,0.000039,0.408295
912,163.203730,0.000038,0.408294
913,163.370973,0.000038,0.408294
914,163.558233,0.000038,0.408293
915,163.724894,0.000038,0.408293
916,163.915072,0.000038,0.408292
917,164.083259,0.000038,0.408292
918,164.272035,0.000037,0.408290
919,164.441572,0.000037,0.408290
920,164.630958,0.000037,0.408290
921,164.802477,0.000037,0.408290
922,164.991857,0.000037,0.408288
923,165.161279,0.000037,0.408288
924,165.352036,0.000036,0.408287
925,165.522418,0.000036,0.408287
926,165.709697,0.000036,0.408287
927,165.884450,0.000036,0.408287
928,166.074192,0.000036,0.408286
929,166.241951,0.000035,0.408286
930,166.447914,0.000035,0.408285
931,166.624141,0.000035,0.408285
932,166.813491,0.000035,0.408285
933,166.979982,0.000035,0.408285
934,167.166086,0.000034,0.408285
935,167.344928,0.000034,0.408285
936,167.533914,0.000034,0.408285
937,167.705003,0.000034,0.408285
938,167.898066,0.000033,0.408285
939,168.068917,0.000033,0.408285
940,168.256968,0.000033,0.408285
941,168.426073,0.000033,0.408285
942,168.611113,0.000032,0.408286
943,168.788763,0.000032,0.408286
944,168.977393,0.000032,0.408285
945,169.146741,0.000032,0.408285
946,169.336134,0.000031,0.408285
947,169.506146,0.000031,0.408285
948,169.694101,0.000031,0.408284
949,169.868029,0.000030,0.408284
950,170.054967,0.000030,0.408282
951,170.224824,0.000029,0.408282
952,170.414362,0.000029,0.408280
953,170.584309,0.000029,0.408280
954,170.774918,0.000028,0.408278
955,170.951992,0.000028,0.408278
956,171.140266,0.000027,0.408276
957,171.311739,0.000027,0.408276
958,171.500482,0.000026,0.408273
959,171.672664,0.000026,0.408273
960,171.859722,0.000025,0.408271
961,172.026247,0.000025,0.408271
962,172.217463,0.000024,0.408268
963,172.392186,0.000024,0.408268
964,172.580154,0.000023,0.408266
965,172.750610,0.000023,0.408266
966,172.939545,0.000022,0.408263
967,173.108569,0.000022,0.408263
968,173.296804,0.000022,0.408262
969,173.465572,0.000021,0.408262
970,173.654929,0.000021,0.408260
971,173.825692,0.000021,0.408260
972,174.014531,0.000021,0.408259
973,174.183268,0.000020,0.408259
974,174.369772,0.000020,0.408258
975,174.544283,0.000020,0.408258
976,174.733332,0.000020,0.408258
977,174.900158,0.000020,0.408258
978,175.089419,0.000020,0.408258
979,175.257924,0.000020,0.408258
980,175.447542,0.000020,0.408258
981,175.614775,0.000020,0.408258
982,175.806960,0.000020,0.408258
983,175.975946,0.000020,0.408258
984,176.160869,0.000020,0.408258
985,176.326309,0.000020,0.408258
986,176.511149,0.000020,0.408258
987,176.678668,0.000020,0.408258
988,176.864788,0.000020,0.408258
989,177.029895,0.000020,0.408258
990,177.217630,0.000021,0.408257
991,177.384417,0.000021,0.408257
992,177.571370,0.000021,0.408257
993,177.744419,0.000021,0.408257
994,177.933901,0.000021,0.408255
995,178.103418,0.000021,0.408255
996,178.288432,0.000021,0.408253
997,178.466001,0.000021,0.408253
998,178.654300,0.000021,0.408251
999,178.823549,0.000021,0.408251
1000,179.011403,0.000022,0.408249
