k,t,r
823,387.714478,0.000168,0.000160
824,388.255775,0.000166,0.000130
825,388.658369,0.000164,0.000130
826,389.193782,0.000164,0.000112
827,389.593417,0.000164,0.000112
828,390.134219,0.000166,0.000107
829,390.538367,0.000168,0.000107
830,391.073611,0.000172,0.000113
831,391.475335,0.000175,0.000113
832,392.009952,0.000179,0.000129
833,392.410972,0.000182,0.000129
834,392.959896,0.000185,0.000152
835,393.360795,0.000188,0.000152
836,393.895494,0.000191,0.000181
837,394.305949,0.000192,0.000181
838,394.848935,0.000194,0.000211
839,395.255465,0.000194,0.000211
840,395.799973,0.000194,0.000241
841,396.209026,0.000193,0.000241
842,396.767868,0.000191,0.000270
843,397.167600,0.000189,0.000270
844,397.697199,0.000186,0.000293
845,398.104284,0.000183,0.000293
846,398.641104,0.000180,0.000311
847,399.045931,0.000176,0.000311
848,399.580906,0.000173,0.000322
849,399.979315,0.000170,0.000322
850,400.510747,0.000166,0.000326
851,400.918559,0.000163,0.000326
852,401.458242,0.000160,0.000324
853,401.866169,0.000157,0.000324
854,402.411923,0.000155,0.000318
855,402.813695,0.000153,0.000318
856,403.347565,0.000152,0.000307
857,403.751002,0.000151,0.000307
858,404.290158,0.000150,0.000293
859,404.700394,0.000149,0.000293
860,405.236624,0.000149,0.000277
861,405.641299,0.000149,0.000277
862,406.182819,0.000149,0.000262
863,406.589254,0.000148,0.000262
864,407.129682,0.000148,0.000245
865,407.529946,0.000148,0.000245
866,408.056436,0.000147,0.000230
867,408.458120,0.000147,0.000230
868,409.005654,0.000146,0.000218
869,409.406512,0.000146,0.000218
870,409.936713,0.000145,0.000207
871,410.345865,0.000145,0.000207
872,410.878961,0.000144,0.000199
873,411.292924,0.000143,0.000199
874,411.828451,0.000143,0.000192
875,412.231741,0.000142,0.000192
876,412.782595,0.000141,0.000188
877,413.185933,0.000140,0.000188
878,413.727523,0.000139,0.000186
879,414.128974,0.000138,0.000186
880,414.668713,0.000137,0.000186
881,415.069864,0.000136,0.000186
882,415.616942,0.000135,0.000187
883,416.020980,0.000134,0.000187
884,416.581517,0.000133,0.000188
885,416.986096,0.000132,0.000188
886,417.522629,0.000131,0.000189
887,417.927655,0.000130,0.000189
888,418.462607,0.000128,0.000189
889,418.865056,0.000127,0.000189
890,419.402643,0.000126,0.000189
891,419.806272,0.000125,0.000189
892,420.339733,0.000124,0.000186
893,420.745278,0.000123,0.000186
894,421.275896,0.000122,0.000182
895,421.675480,0.000121,0.000182
896,422.211219,0.000120,0.000176
897,422.612142,0.000119,0.000176
898,423.168280,0.000118,0.000169
899,423.571670,0.000117,0.000169
900,424.120656,0.000117,0.000160
901,424.521969,0.000116,0.000160
902,425.061317,0.000115,0.000149
903,425.468816,0.000115,0.000149
904,425.997839,0.000114,0.000137
905,426.401659,0.000114,0.000137
906,426.938241,0.000113,0.000125
907,427.342294,0.000112,0.000125
908,427.879086,0.000112,0.000112
909,428.281492,0.000111,0.000112
910,428.814438,0.000111,0.000098
911,429.215720,0.000110,0.000098
912,429.749036,0.000110,0.000085
913,430.150401,0.000110,0.000085
914,430.688141,0.000109,0.000072
915,431.090633,0.000109,0.000072
916,431.624399,0.000108,0.000059
917,432.031465,0.000107,0.000059
918,432.559979,0.000107,0.000049
919,432.966561,0.000106,0.000049
920,433.498404,0.000106,0.000040
921,433.896831,0.000105,0.000040
922,434.429915,0.000105,0.000032
923,434.840323,0.000104,0.000032
924,435.377630,0.000103,0.000026
925,435.778236,0.000103,0.000026
926,436.321922,0.000102,0.000022
927,436.721735,0.000101,0.000022
928,437.251775,0.000100,0.000020
929,437.660680,0.000099,0.000020
930,438.193099,0.000099,0.000018
931,438.591339,0.000098,0.000018
932,439.125831,0.000097,0.000017
933,439.524559,0.000096,0.000017
934,440.062094,0.000095,0.000016
935,440.458960,0.000094,0.000016
936,440.992254,0.000093,0.000014
937,441.397064,0.000092,0.000014
938,441.932735,0.000092,0.000010
939,442.334109,0.000091,0.000010
940,442.871696,0.000091,0.000006
941,443.272924,0.000090,0.000006
942,443.808204,0.000090,0.000000
943,444.217999,0.000089,0.000000
944,444.751071,0.000089,0.000007
945,445.154094,0.000089,0.000007
946,445.688387,0.000088,0.000015
947,446.089826,0.000088,0.000015
948,446.619159,0.000088,0.000025
949,447.019628,0.000088,0.000025
950,447.551484,0.000088,0.000035
951,447.961645,0.000087,0.000035
952,448.498706,0.000087,0.000046
953,448.900646,0.000087,0.000046
954,449.441290,0.000087,0.000056
955,449.846961,0.000086,0.000056
956,450.378757,0.000086,0.000067
957,450.798106,0.000086,0.000067
958,451.329506,0.000085,0.000075
959,451.732169,0.000085,0.000075
960,452.269615,0.000085,0.000082
961,452.681034,0.000084,0.000082
962,453.210232,0.000084,0.000088
963,453.612193,0.000084,0.000088
964,454.153157,0.000084,0.000091
965,454.557287,0.000084,0.000091
966,455.092621,0.000084,0.000094
967,455.492075,0.000084,0.000094
968,456.030820,0.000084,0.000095
969,456.431131,0.000084,0.000095
970,456.968048,0.000084,0.000096
971,457.376827,0.000084,0.000096
972,457.917885,0.000085,0.000096
973,458.327619,0.000085,0.000096
974,458.858935,0.000086,0.000095
975,459.260364,0.000086,0.000095
976,459.794002,0.000087,0.000095
977,460.193467,0.000088,0.000095
978,460.743395,0.000088,0.000094
979,461.146999,0.000089,0.000094
980,461.681932,0.000090,0.000094
981,462.081765,0.000090,0.000094
982,462.620174,0.000091,0.000095
983,463.022843,0.000092,0.000095
984,463.560729,0.000092,0.000098
985,463.960271,0.000093,0.000098
986,464.497725,0.000094,0.000103
987,464.901446,0.000094,0.000103
988,465.434207,0.000095,0.000109
989,465.842427,0.000095,0.000109
990,466.371161,0.000096,0.000117
991,466.774043,0.000096,0.000117
992,467.315524,0.000097,0.000126
993,467.716824,0.000097,0.000126
994,468.245407,0.000097,0.000136
995,468.647310,0.000097,0.000136
996,469.195356,0.000098,0.000147
997,469.596721,0.000098,0.000147
998,470.131287,0.000098,0.000159
999,470.536848,0.000098,0.000159
1000,471.067383,0.000098,0.000172
